timestamp,symbol,timeframe,index,f_body_size_pct,f_upper_wick_pct,f_lower_wick_pct,f_range_pct,f_close_position_in_range,f_bullish_candle,f_bearish_candle,f_ema20_distance_pct,f_ema20_slope,f_ema50_distance_pct,f_ema50_slope,f_ema100_distance_pct,f_ema100_slope,f_ema200_distance_pct,f_ema200_slope,f_ema20_vs_50,f_ema50_vs_100,f_ema100_vs_200,f_ema_alignment,f_rsi,f_rsi_distance_from_50,f_macd,f_macd_signal,f_macd_histogram,f_macd_histogram_slope,f_adx,f_atr,f_atr_pct,f_bb_position,f_bb_width,f_atr_percentile,f_structure_bias,f_last_bos_direction,f_last_bos_age,f_last_choch_direction,f_last_choch_age,f_bullish_fvg_present,f_bearish_fvg_present,f_nearest_bullish_fvg_distance_pct,f_nearest_bearish_fvg_distance_pct,f_bullish_ob_present,f_bearish_ob_present,f_nearest_bullish_ob_distance_pct,f_nearest_bearish_ob_distance_pct,f_demand_present,f_supply_present,f_buy_side_liquidity_distance_pct,f_sell_side_liquidity_distance_pct,f_liquidity_sweep_direction,f_liquidity_sweep_age,f_premium_discount_state,f_distance_from_equilibrium_pct,f_htf_1d_bias,f_htf_4h_bias,f_htf_1h_bias,f_htf_30m_bias,f_entry_15m_bias,f_mtf_alignment_score,f_higher_timeframe_bias,f_setup_bias,f_entry_bias,f_market_state_code,f_hour_utc,f_day_of_week,f_day_of_month,f_month,y_tb_horizon,y_tb_atr_mult,y_return_8,y_mfe_8,y_mae_8,y_direction,y_tb_atr
2026-02-20T14:45:00+00:00,PAXGUSD,15m,100,0.017766196849453908,0.1085712029689289,0.1046231592246078,0.23096055904299062,0.4529914529914756,0,1,0.4535610680479441,6.554329318789314,0.7036902711288524,3.9689161948363108,1.0112556186330532,,,,0.0025012920308090827,0.003075653475042009,,,70.9685162919707,20.9685162919707,9.083063620232679,6.293046372135821,2.7900172480968575,1.1407057454902692,19.818184810413733,9.967721932764954,0.19676501110910327,1.0267104446539166,0.00973404812776421,0.8522727272727273,1,1,1,1,4,1,0,0.1500256622843453,,1,0,0.8063879347783245,,1,0,-1.0375458960085355,,,,1,0.42066406095780334,0,0,0,1,1,25,0,0,1,0,14,4,20,2,8,1.0,0.0019740218721623435,0.0026451893086974682,0.012377117138457858,DOWN,9.967721932764954
2026-02-20T15:00:00+00:00,PAXGUSD,15m,101,0.6595939126634229,0.1788055787340565,0.6019787817379758,1.4403782731354553,0.4179310344827486,0,1,-0.16938901933344555,4.120583669380721,0.06198965264481534,3.0681743832737993,0.3666577609573139,,,,0.002313786719782609,0.003046681083124985,,,47.05180363848603,-2.948196361513972,7.193472227982056,6.473131543305069,0.7203406846769873,-1.018119770707969,20.44880190487251,14.434313223281745,0.2867706366130597,0.362398105758984,0.009660758748485812,1.0,1,1,2,1,5,1,0,0.6268128898954837,,0,0,,,0,0,-0.4005244963642837,,,,-1,-0.2203282075734125,0,0,0,1,1,25,0,0,1,0,15,4,20,2,8,1.0,0.008562800492708779,0.010092581555211226,0.001807923073866463,UP,14.434313223281745
2026-02-20T15:15:00+00:00,PAXGUSD,15m,102,0.06352861765699962,0.36330428222586947,0.19058585297094466,0.6174187528538138,0.4115755627009777,1,0,-0.08668490380751569,1.0614804627739431,0.13008931439891408,1.849814603538107,0.4311336265626965,1.8464680964107174,,,0.002167742182064298,0.003010443121637824,,,49.1589358651368,-0.8410641348632026,5.9262029351584715,6.36374582167575,-0.4375428865172788,-2.9058438073625785,21.034374921155663,15.624719421618723,0.31019275816677694,0.43186759753978543,0.00955117628646099,1.0,1,1,3,1,6,1,1,0.6998074288777272,-0.4139286494212831,0,0,,,0,0,-0.4736852554049072,,,,-1,-0.14671140140158856,0,0,0,1,1,25,0,0,1,0,15,4,20,2,8,1.0,0.00728593833753545,0.009350618411387396,0.0014293938972823107,UP,15.624719421618723
2026-02-20T15:30:00+00:00,PAXGUSD,15m,103,0.3816869376050664,0.0,0.1443686344309341,0.5260555720360004,1.0,1,0,0.2689968117377559,0.07467279965294438,0.49312715876236835,1.4125669720260703,0.7970422460758375,1.6257459558883056,,,0.002241303470246124,0.003039150873134693,,,58.487313998203255,8.487313998203255,6.413371404482859,6.373670938237172,0.03970046624568724,-2.7503167818511702,21.47877839205159,16.408668034360268,0.3245064379385003,0.8038842251245406,0.009938223435132896,1.0,1,1,4,1,7,1,1,1.0807871057055203,-0.02867596163353739,0,0,,,0,0,-0.8555324829427512,,,,1,0.3391674082863569,0,0,0,1,1,25,0,0,1,0,15,4,20,2,8,1.0,0.004192623356076302,0.005478097498269518,0.00170078117274802,UP,16.408668034360268
2026-02-20T15:45:00+00:00,PAXGUSD,15m,104,0.05936479667557139,0.12862372613040468,0.11081428712774045,0.2988028099337165,0.37086092715233304,0,1,0.18981154214181523,1.981846818734084,0.41703333715833535,2.1454074829280216,0.7235337681088732,1.9915727686438913,,,0.0022722179501652013,0.0030650043095053784,,,56.75316734334585,6.753167343345851,6.482653009743444,6.395467352538427,0.08718565720501736,-0.6331550274719699,21.306344089754116,16.315191746191704,0.322849346911877,0.7275274009029941,0.010159891777552976,0.9891304347826086,1,1,5,1,8,1,0,1.0220639160977467,,0,0,,,0,0,-0.7966755713861724,,,,1,0.2800039576531045,0,0,0,1,1,25,0,0,1,0,15,4,20,2,8,1.0,0.005857326605323116,0.006609280696546876,0.0006925892945483328,UP,16.315191746191704
2026-02-20T16:00:00+00:00,PAXGUSD,15m,105,0.18958843510546575,0.04739710877635745,0.07899518129394106,0.31598072517576425,0.8500000000000227,1,0,0.35185807891298543,4.316909026473695,0.591520643675792,3.1004895424202914,0.9033048373533841,2.476888159363625,,,0.0023966256476280665,0.0031178419367759204,,,60.950945388634125,10.950945388634125,7.2687550878272305,6.5701248995961885,0.698630188231042,1.1361730747483207,20.882565325555927,16.292678050035153,0.3217607640815853,0.8763076110570613,0.010804871891567149,0.978494623655914,1,1,6,1,9,1,0,1.2194881112252152,,0,0,,,0,0,-0.9945493324907295,,,,1,0.4789082865945177,0,0,0,1,1,25,0,0,1,0,16,4,20,2,8,1.0,0.0031400584564340852,0.004601469310371923,0.001500908444584952,UP,16.292678050035153
2026-02-20T16:15:00+00:00,PAXGUSD,15m,106,0.023698554388178725,0.0296231929852279,0.1500908444584952,0.20341259183190183,0.7378640776699252,0,1,0.3183477856831722,4.581965309666884,0.5683237556884988,3.2573330897766937,0.8854176128513379,2.5684349284847485,,,0.0024997597000532656,0.0031709385716283908,,,60.950945388634125,10.950945388634125,7.801812213529956,6.816462362382943,0.9853498511470136,0.9456493849013263,20.461634027911572,15.864629617889799,0.3133073232066079,0.8361327676166227,0.01124950509103392,0.9680851063829787,1,1,7,1,10,1,0,1.2194881112252152,,0,0,,,0,0,-0.9945493324907295,,,,1,0.4789082865945177,0,0,0,1,1,25,0,0,1,0,16,4,20,2,8,1.0,0.001323169286673477,0.004601469310371923,0.00015799036258791805,UP,15.864629617889799
2026-02-20T16:30:00+00:00,PAXGUSD,15m,107,0.18196514470466768,0.13405882816812914,0.00729437741502821,0.3233183502878251,0.5853658536585163,1,0,0.44449449217352455,5.94558766112641,0.7117736906685564,3.87077100782426,1.0364314075141783,2.8918322566323695,,,0.0026727919849503187,0.003246577168456218,,,64.43890140943043,14.438901409430429,8.832534323826621,7.21967675467168,1.6128575691549418,1.5256719119499245,19.02606604362133,15.902870359469073,0.3135176713088296,0.9270890039046096,0.01203784868960873,0.968421052631579,1,1,8,1,11,1,0,1.3908603422442882,,0,0,,,0,0,-1.1663118050626895,,,,1,0.6515653339641841,0,0,0,1,1,25,0,0,1,0,16,4,20,2,8,1.0,0.0012223010803565824,0.002858607365349736,0.0016560208185473616,FLAT,15.902870359469073
2026-02-20T16:45:00+00:00,PAXGUSD,15m,108,0.05476969147720054,0.043342921312892906,0.05358761180504067,0.15170022459513413,0.7142857142857312,1,0,0.4624973345034007,6.541245979114137,0.7477605869868249,4.197407438889968,1.0808856009744372,3.076152409965289,,,0.0028526325248342424,0.0033312501398761237,,,65.7131919543128,15.713191954312805,9.81064954615249,7.737871312967842,2.072778233184648,1.374148044953606,17.69303862963753,15.316951048078412,0.30176427455925003,0.9287949574679359,0.012381156164899867,0.9375,1,1,0,1,12,1,0,0.14775995902123804,,0,0,,,0,0,-1.232515071515828,,,,1,0.7181134008432132,0,0,0,1,1,25,0,0,1,0,16,4,20,2,8,1.0,0.001300287639386787,0.002186847393514215,0.0023247566886008477,FLAT,15.316951048078412
2026-02-20T17:00:00+00:00,PAXGUSD,15m,109,0.009849305623953511,0.1516793066088805,0.023638333497484842,0.18516694573031883,0.1808510638297749,1,0,0.4308680562533631,7.146841600150765,0.731585858652645,4.538685578540935,1.072851811266204,3.2706840454111443,,,0.003007178023992819,0.0034126595261355875,,,65.98345539030777,15.983455390307768,10.521017318103986,8.294500513995072,2.2265168041089147,1.2411669529619012,16.948203959926264,14.894311687501357,0.2933972557372473,0.891959909427004,0.012702490524664519,0.9278350515463918,1,1,1,1,13,1,0,0.161528612232834,,0,0,,,0,0,-1.2461341475426027,,,,1,0.7318034078597387,0,0,0,1,1,25,0,0,1,0,17,4,20,2,8,1.0,0.0012804097311139564,0.0020486555697822586,0.002462326405988378,FLAT,14.894311687501357
2026-02-20T17:15:00+00:00,PAXGUSD,15m,110,0.04966691631517851,0.017344002522766154,0.19314911900351178,0.2601600378414564,0.7424242424242664,0,1,0.3418939506581303,6.59952335251819,0.652142552246712,4.4155998695787275,1.0000060293618562,3.2336407969878564,,,0.0031024860158858168,0.003478634771151443,,,63.89149388792245,13.89149388792245,10.742291016151285,8.784058614426314,1.9582324017249704,0.34537483257002854,16.099770198357028,14.77328942410839,0.29116814663779395,0.8281745903844654,0.011919660942328303,0.9183673469387755,1,1,2,1,14,1,0,1.4180692971737123,,0,0,,,0,0,-1.1935827190665853,,,,1,0.6789782805786554,0,0,0,1,1,25,0,0,1,0,17,4,20,2,8,1.0,0.0012416729078797316,0.0025818912846386245,0.0012416729078797316,FLAT,14.77328942410839
2026-02-20T17:30:00+00:00,PAXGUSD,15m,111,0.07877582369970657,0.03347972507237171,0.0413573074423352,0.15361285621441348,0.782051282051285,1,0,0.3785865648783128,6.151949699897159,0.6998815010728404,4.316948894301277,1.0547365788826553,3.207232068335543,,,0.003212949361945277,0.0035485507780981477,,,65.58859070456262,15.58859070456262,11.104345440362522,9.248115979613555,1.8562294607489669,-0.21654877243568116,15.127262534913976,14.275197322386308,0.28113510688670673,0.8559262868834767,0.011888278317827426,0.898989898989899,1,1,3,1,15,1,0,1.493786556905675,,0,0,,,0,0,-1.269472398920772,,,,1,0.6705791992437556,0,0,0,1,1,25,0,0,1,0,17,4,20,2,8,1.0,0.0009453098843965145,0.001811843945093215,0.0020087835043424815,FLAT,14.275197322386308
2026-02-20T17:45:00+00:00,PAXGUSD,15m,112,0.11016899136354515,0.07475752985381504,0.013771123920438671,0.19869764513779886,0.6237623762376755,1,0,0.43828364027172523,6.194621157050278,0.7737891405695516,4.406480310211009,1.13688313444933,3.2744155917353055,,,0.0033550550029782644,0.0036309399387977836,,,67.84229038497584,17.84229038497584,11.692230297618153,9.736938843214475,1.9552914544036781,-0.2712253497052366,14.475797263873364,13.97696894221582,0.2749693876220381,0.9024853704972534,0.011919817103424345,0.89,1,1,4,1,16,1,0,1.598434026479904,,0,0,,,0,0,,,,,1,0.1770573075485432,0,0,0,1,1,25,0,0,1,0,17,4,20,2,8,1.0,0.000924632606086801,0.0011016899136352726,0.003068993330841487,DOWN,13.97696894221582
2026-02-20T18:00:00+00:00,PAXGUSD,15m,113,0.07284181513928178,0.007874790825879432,0.047248744955204966,0.12796535092036618,0.36923076923071324,0,1,0.3327000863924386,6.147514380188113,0.6758775911672081,4.457206572555151,1.0456906969505921,3.322446966156349,,,0.0034317750477476957,0.0036981310578338405,,,64.7955718458096,14.795571845809604,11.732399569853442,10.136030988542268,1.5963685813111734,-0.36186382041379694,13.87086522647851,13.442899732057546,0.26465005870769853,0.8140746549562285,0.011610233639108073,0.88,1,1,5,1,17,1,0,1.528693769071752,,0,0,,,0,0,,,,,1,0.10630967614922013,0,0,0,1,1,25,0,0,1,0,18,4,20,2,8,1.0,0.0018702628211438135,0.0023033763165665553,0.0023624372477606065,FLAT,13.442899732057546
2026-02-20T18:15:00+00:00,PAXGUSD,15m,114,0.18342109934323772,0.019722698854111195,0.05522355679151494,0.2583673549888638,0.21374045801527514,0,1,0.13739256236156155,4.857274915408198,0.4762176774640983,3.9922180795138047,0.8489879885266647,3.110121283657463,,,0.003388251151025368,0.003727703110625664,,,57.668071136001025,7.668071136001025,10.896265528786898,10.288077896591194,0.6081876321957047,-1.2480418285532622,13.280364173285685,13.418406894053462,0.264647198273346,0.6382916949439184,0.011012489861843056,0.87,1,1,6,1,18,1,0,1.3500187365639078,,0,0,,,0,0,,,,,-1,-0.10157189909866549,0,0,0,1,1,25,0,0,1,0,18,4,20,2,8,1.0,0.004634834230716131,0.0048715066169654295,0.00017750428968710838,UP,13.418406894053462
2026-02-20T18:30:00+00:00,PAXGUSD,15m,115,0.16343086677431146,0.13192612137202808,0.017721419288791115,0.31307840743513066,0.5786163522012837,1,0,0.2719704218250567,3.9661058758447325,0.6138165219697971,3.659189919532764,0.9910109241621773,2.959425812693553,,,0.0034184610014474036,0.0037719440219238028,,,61.75537816009067,11.755378160090672,10.779109051839441,10.386284127640844,0.3928249241985977,-1.5624665302050804,12.343306715142017,13.595663544478255,0.26770494908987225,0.7627419842094029,0.010637719618419524,0.88,1,1,7,1,19,1,0,1.5112432560154372,,0,0,,,0,0,,,,,1,0.06202496751074204,0,0,0,1,1,25,0,0,1,0,18,4,20,2,8,1.0,0.0027960461544519785,0.00352459339187958,-9.845232938211318e-05,UP,13.595663544478255
2026-02-20T18:45:00+00:00,PAXGUSD,15m,116,0.06296237997795959,0.0668975287265966,0.001967574374300612,0.1318274830788568,0.4925373134327406,1,0,0.31353157770730744,3.864571982907364,0.6611401006908628,3.629417765825565,1.04394793577204,2.9582490639268144,,,0.003476085229835554,0.003828078350811771,,,63.49330659930136,13.493306599301363,10.867614842813964,10.482550270675468,0.38506457213849643,-1.211304009172677,11.51750901184416,13.138830434158367,0.25851626070672057,0.7998888410253365,0.010926969795159369,0.85,1,1,8,1,20,1,0,1.5848811585077776,,0,0,,,0,0,,,,,1,0.10231386746418658,0,0,0,1,1,60,0,1,1,0,18,4,20,2,8,1.0,0.004820557217062806,0.004938611679521558,0.0006099480560364109,UP,13.138830434158367
2026-02-20T19:00:00+00:00,PAXGUSD,15m,117,0.0019673421208019634,0.05508557938225815,0.07082431634860228,0.1278772378516624,0.5692307692307412,1,0,0.2943177999517865,4.706041317868767,0.6464792057331261,3.985126873047193,1.0347252205234965,3.1511550230579815,,,0.003521614057813397,0.0038824601479037018,,,63.77323272750866,13.773232727508663,10.86097277200679,10.558234770941732,0.3027380010650571,-0.3054496311306476,10.750696858781865,12.664628260289913,0.24915656620676593,0.7803562072116653,0.011118366343061776,0.84,1,1,9,1,21,1,0,1.596498131024978,,0,0,,,0,0,,,,,1,0.11410584300610234,0,0,0,1,1,60,0,1,1,0,19,4,20,2,8,1.0,0.0038559905567578916,0.004879008459571155,0.0006885697422781822,UP,12.664628260289913
2026-02-20T19:15:00+00:00,PAXGUSD,15m,118,0.057085490443094355,0.0748016771323435,0.011810791126166094,0.14369795870160393,0.0821917808219656,0,1,0.21479076776651215,4.400704049500746,0.5666348096989482,3.8876709172418487,0.9588595088780418,3.118458883986932,,,0.00351844041932436,0.0039222469917909375,,,61.32561125040113,11.325611250401131,10.500658069556266,10.54671943066464,-0.04606136110837333,-0.43888628530697105,10.13938349099524,12.281440527412075,0.24175588132934536,0.7066900216804841,0.010986735023829797,0.83,1,1,10,1,22,1,0,1.5403240093698942,,0,0,,,0,0,,,,,1,0.05708549044311225,0,0,0,1,1,60,0,1,1,0,19,4,20,2,8,1.0,0.0052361173992636866,0.005452648569910005,-3.93693037538273e-05,UP,12.281440527412075
2026-02-20T19:30:00+00:00,PAXGUSD,15m,119,0.03541564190851317,0.011805213969510354,0.007870142646328307,0.05509099852435183,0.7857142857141697,1,0,0.2369663692622372,3.99111318764335,0.5895258175046202,3.7391348028404536,0.9857141656023805,3.058687420937531,,,0.00352559448242383,0.003961883480977603,,,62.60475722147627,12.60475722147627,10.290147598182557,10.495405064168223,-0.20525746598566563,-0.5903220381241621,9.571735363764802,11.618480489739783,0.22859774696979404,0.7293016363049614,0.011217826968320027,0.81,1,1,11,1,23,1,0,1.5868175110673808,,0,0,,,0,0,,,,,1,0.10427939006394848,0,0,0,1,1,60,0,1,1,0,19,4,20,2,8,1.0,0.005430398425971542,0.005548450565666467,0.0002754549926216697,UP,11.618480489739783
2026-02-20T19:45:00+00:00,PAXGUSD,15m,120,0.10613624749401598,0.01768937458232706,0.025551318841135116,0.14937694091747816,0.8815789473684604,1,0,0.3084245399707898,4.068150026915646,0.66590276087546,3.7807373595933313,1.0672965545238162,3.0931688581467824,,,0.003574782209046702,0.004013937936483561,,,65.3317144439608,15.331714443960806,10.43074312519093,10.482472676372765,-0.051729551181836086,-0.3544675522468932,9.635023708449522,11.331446169044044,0.22271799538197343,0.7925391326948917,0.011622441420054745,0.8,1,1,0,1,24,1,0,1.6893352726129136,,1,0,0.27025433389677267,,1,0,,,,,1,0.2083415228586101,0,0,0,1,1,60,0,1,1,0,19,4,20,2,8,1.0,0.0057392193089350636,0.005896458194111403,0.0002751680490586394,UP,11.331446169044044
2026-02-20T20:00:00+00:00,PAXGUSD,15m,121,0.017685203379831718,0.043230497150713657,0.03340538416193216,0.09432108469247755,0.5416666666667219,1,0,0.30031950439138444,4.528326214828667,0.6622936178081922,3.9814927572570014,1.0690286165667389,3.2081556134316997,,,0.003619741134168078,0.004067349987585468,,,65.93737616523651,15.937376165236515,10.517753944070137,10.48952892991224,0.02822501415789702,0.07428637526627035,9.943500898518307,10.864914299826625,0.21349802121883718,0.8121594711948636,0.009888291780897491,0.78,1,1,0,1,25,1,0,0.08351346040479465,,1,0,0.29377087836509763,,1,0,,,,,1,0.23187266653566874,0,0,0,1,1,60,0,1,1,0,20,4,20,2,8,1.0,0.005207309884063667,0.005659265081548474,0.00011790135586566394,UP,10.864914299826625
2026-02-20T20:15:00+00:00,PAXGUSD,15m,122,0.09226903294200435,0.023558050963913345,0.013742196395632485,0.12956928030155018,0.8181818181818558,1,0,0.35671930955379477,5.173247527702188,0.7262585227803506,4.268493041287002,1.1392385313714823,3.368390155740599,,,0.0036953921322655583,0.0041298000859113174,,,68.32138888705583,18.321388887055832,10.848970352661127,10.561417214462017,0.2875531381991099,0.4928106041847755,10.599145075589272,10.560277564124748,0.2073162975406327,0.9309924808838099,0.008056062859880959,0.77,1,1,1,1,26,1,0,0.17766696768621032,,1,0,0.38772625544779926,,1,0,,,,,1,0.3258863716675245,0,0,0,1,1,60,0,1,1,0,20,4,20,2,8,1.0,0.004691978483646715,0.004947190702422517,0.0003533707644587895,UP,10.560277564124748
2026-02-20T20:30:00+00:00,PAXGUSD,15m,123,0.007854225573369181,0.07265158655356224,0.007854225573351322,0.08836003770028275,0.1777777777778182,1,0,0.3050439047572067,5.156747763158819,0.6790492671837632,4.297179588686959,1.0976518779354179,3.400699261567752,,,0.0037400536242655656,0.0041860261075165476,,,67.26514550212472,17.265145502124724,10.905063318335124,10.630146435236638,0.27491688309848605,0.32664643428032214,11.351804213933184,10.127400595258694,0.19885722186731647,0.8784966298092792,0.007705506664489411,0.76,1,1,2,1,27,1,0,0.023562676720071826,,1,0,0.3681668237511781,,1,0,,,,,1,0.3063147973609873,0,0,0,1,1,60,0,1,1,0,20,4,20,2,8,1.0,0.0042020106817467085,0.00514451775054976,1.96355639334676e-05,UP,10.127400595258694
2026-02-20T20:45:00+00:00,PAXGUSD,15m,124,0.27022263995769,0.01174881043295079,0.007832540288639795,0.28980399067928064,0.9594594594594353,1,0,0.5250321867501524,6.3703908333336585,0.9158882822039613,4.830623526384443,1.3435754013081385,3.687814127675665,,,0.0039085609545380885,0.004276871191041772,,,73.48874223300554,23.48874223300554,11.949522897500174,10.894021727689346,1.055501169810828,1.027276155652931,12.976399729326536,10.46115769559737,0.20484359779117217,1.1548145490842912,0.007887245840469348,0.78,1,1,3,1,28,1,0,0.29959466604004925,,1,0,0.6432473712036549,,1,0,,,,,1,0.5815661164307079,0,0,0,1,1,60,0,1,1,0,20,4,20,2,8,1.0,0.000900742133192419,0.002369343437310377,0.0011944623940158324,UP,10.46115769559737
2026-02-20T21:00:00+00:00,PAXGUSD,15m,125,0.0881903343393564,0.013718496452785209,0.02743699290558824,0.12934582369772984,0.2121212121212831,0,1,0.39918445513094336,6.601782182539864,0.7997466249462469,4.986285348878482,1.2354777325268218,3.7890455310871403,,,0.004005621698153036,0.004357311075805748,,,69.16976087310618,19.169760873106185,12.288634842458123,11.172944350643103,1.1156904918150197,0.8281373536159098,14.507564004529524,10.18536071734044,0.19961119267315566,0.9852264205856776,0.008105532796131694,0.77,1,1,4,1,29,1,0,0.073491945282797,,1,0,0.5595186767530314,,1,0,,,,,1,0.4977854427154891,0,0,0,1,1,60,0,1,1,0,21,4,20,2,8,1.0,0.0016070238701837922,0.0032140477403675843,0.00035276133735746124,UP,10.18536071734044
2026-02-20T21:15:00+00:00,PAXGUSD,15m,126,0.11553449390016325,0.0,0.0,0.11553449390016325,1.0,1,0,0.4335172505799641,7.296850546107635,0.8449052870338498,5.335842786176727,1.288737391823142,3.9892624512622206,,,0.004113880364538857,0.004438321047892921,,,70.92440562312731,20.924405623127313,12.741344943579861,11.486624469230456,1.254720474349405,0.9798035912509189,15.863594639639315,9.879263523244669,0.1934569002143198,1.0172905377912878,0.00833935032130221,0.74,1,1,5,1,30,1,0,0.1537196232400465,,1,0,0.6393561399729696,,1,0,,,,,1,0.5776724695008518,0,0,0,1,1,60,0,1,1,0,21,4,20,2,8,1.0,0.0005287171754753203,0.002408600466054435,-5.874635283063072e-05,UP,9.879263523244669
2026-02-20T21:30:00+00:00,PAXGUSD,15m,127,0.05870726600262225,0.011741453200513773,0.0019569088667611943,0.07240562806989723,0.8378378378379774,1,0,0.4521671677956059,6.906674303621003,0.8751573244815646,5.252084245542392,1.3275947374332095,3.973633491831606,,,0.0042299015668595865,0.004524374129516449,,,72.3307430913085,22.330743091308506,13.22205690379269,11.833710956142905,1.3883459476497855,0.3328447778389574,17.449129215685616,9.459316128727194,0.1851101960573608,1.007819442995127,0.00907824013418651,0.7,1,1,6,1,31,1,0,0.22015224750983345,,1,0,0.7054656464648477,,1,0,,,,,1,0.6438230171621014,0,0,0,1,1,60,0,1,1,0,21,4,20,2,8,1.0,-5.870726600265785e-05,0.0017416488914110556,0.0004696581280210848,FLAT,9.459316128727194
2026-02-20T21:45:00+00:00,PAXGUSD,15m,128,0.12898182528826194,0.01563416064100414,0.011725620480739775,0.15634160641000586,0.8999999999999773,1,0,0.5305542629972306,7.620324369942864,0.9692602158427162,5.610826039835047,1.4317254364852152,4.18009619496479,,,0.004387059528454857,0.004624652206424989,,,74.97602576470307,24.976025764703067,13.998431722718124,12.26665510945795,1.7317766132601733,0.6160861214451536,19.4349671730663,9.355079262389536,0.18282351499686408,1.0437153846823717,0.010224771801168965,0.69,1,1,7,1,32,1,0,0.1709986320109439,,1,0,0.8393589994137154,,1,0,,,,,1,0.7777994918897827,0,0,0,1,1,60,0,1,1,0,21,4,20,2,8,1.0,-0.0006644518272424538,0.00039085401602501464,0.0018174711745163536,FLAT,9.355079262389536
2026-02-20T22:00:00+00:00,PAXGUSD,15m,129,0.03518717622911117,0.00977421561919656,0.031277489981436105,0.07623888182974382,0.41025641025644616,0,1,0.45363602786470897,7.73267442994802,0.9033503393143402,5.735891685332717,1.3750439438882431,4.271579438629487,,,0.004497143114496312,0.00471693604573903,,,73.33464020334245,23.334640203342445,14.327518185149529,12.678827724596268,1.6486904605532615,0.3939699862038566,21.278959562062653,8.965430743647465,0.17526010641476816,0.946048182884801,0.010939455981837631,0.66,1,1,8,1,33,1,0,0.06255497996287221,,1,0,0.8102824748313913,,1,0,,,,,1,0.74870491643046,0,0,0,1,1,60,0,1,1,0,22,4,20,2,8,1.0,-3.909686247675068e-05,0.0006841950933437591,0.0015247776365946988,FLAT,8.965430743647465
2026-02-20T22:15:00+00:00,PAXGUSD,15m,130,0.04103405826835208,0.02540203607089478,0.0,0.06643609433924685,0.617647058823435,1,0,0.44915011961563944,7.720038769953135,0.9088539864812083,5.808993972183089,1.389372763563668,4.337488756676066,,,0.004597038668655689,0.004805187770824595,,,74.22586725185997,24.225867251859967,14.597571474118922,13.0625764745008,1.5349949996181227,0.14664905196833722,23.07823890288657,8.575042833386933,0.16755657489471704,0.9272393357408789,0.011418431699843105,0.54,1,1,9,1,34,1,0,0.10551614983294344,,1,0,0.8529222111495328,,1,0,,,,,1,0.7913711237469957,0,0,0,1,1,60,0,1,1,0,22,4,20,2,8,1.0,-0.0003126404439493238,0.00017586024972166125,0.00195400277468394,DOWN,8.575042833386933
